frame,id,x1,y1,x2,y2
274,2,640,327,683,415
274,3,628,390,641,403
274,14,719,323,785,383
274,19,530,284,571,362
274,21,212,222,234,301
274,25,668,283,710,359
274,29,953,217,1001,287
274,34,539,239,562,302
274,35,531,286,589,366
274,37,390,214,430,299
274,38,0,330,12,399
274,39,966,215,1006,286
274,40,659,283,696,356
275,2,635,325,679,414
275,3,622,388,635,403
275,14,716,320,783,384
275,19,539,291,588,367
275,21,213,221,242,302
275,25,679,283,715,355
275,29,948,217,1000,288
275,34,544,242,568,306
275,35,531,286,589,366
275,37,389,215,436,298
275,38,0,304,22,396
276,2,632,322,673,413
276,3,569,333,604,369
276,14,722,316,781,385
276,19,549,291,582,341
276,21,215,221,253,299
276,25,688,284,725,358
276,29,945,218,999,289
276,34,549,244,577,308
276,35,531,286,589,366
276,37,388,216,442,296
276,38,0,305,33,397
277,2,627,321,670,406
277,3,569,333,604,369
277,14,717,311,781,386
277,19,556,293,591,362
277,21,219,221,264,298
277,25,692,283,738,366
277,29,945,218,1000,291
277,34,554,245,585,309
277,35,557,292,615,368
277,37,391,218,439,295
277,38,0,306,37,402
278,2,623,320,671,409
278,3,569,333,604,369
278,14,711,309,780,387
278,19,564,291,599,358
278,21,226,222,278,297
278,25,692,283,738,366
278,29,947,219,1000,292
278,34,560,248,594,308
278,35,566,291,617,368
278,37,398,220,446,299
278,38,2,309,36,405
278,40,721,284,749,328
279,2,621,321,671,409
279,14,710,303,774,388
279,19,696,304,757,389
279,21,231,223,293,300
279,25,727,296,774,388
279,29,946,218,1000,293
279,34,566,252,609,321
279,35,573,293,623,367
279,37,405,223,445,300
279,38,4,308,45,405
279,40,730,284,760,345
280,2,614,320,674,410
280,14,695,305,766,386
280,19,573,255,604,309
280,21,245,225,299,304
280,25,737,283,776,382
280,29,948,217,1000,295
280,34,574,255,618,313
280,35,0,420,11,493
280,37,412,225,445,301
280,38,15,308,58,407
280,39,581,299,626,366
280,40,738,283,776,354
281,2,613,321,666,406
281,14,689,304,752,364
281,19,579,258,621,337
281,21,271,227,297,303
281,25,689,304,744,350
281,29,949,221,1000,296
281,34,579,258,618,312
281,35,0,393,17,483
281,37,415,224,442,302
281,38,17,305,65,406
281,39,721,324,756,384
281,40,748,281,799,362
282,2,609,320,655,404
282,3,691,155,703,174
282,14,702,309,753,386
282,19,584,260,632,334
282,21,682,304,753,388
282,25,756,284,814,371
282,29,950,223,999,296
282,34,584,260,622,315
282,35,0,386,22,482
282,37,419,243,446,303
282,38,21,305,72,404
282,39,588,267,628,343
282,40,416,224,443,288
282,41,276,228,302,304
282,42,595,299,623,342
283,2,607,317,657,405
283,3,691,155,703,175
283,14,703,307,750,388
283,19,584,260,632,334
283,21,678,304,750,389
283,25,768,286,823,374
283,29,951,220,996,297
283,34,588,262,634,310
283,35,0,384,29,484
283,37,418,224,452,304
283,38,27,305,86,400
283,39,588,267,628,343
283,40,416,224,443,288
283,41,282,228,313,302
283,42,595,299,623,342
284,2,596,314,640,408
284,3,692,156,703,177
284,14,678,304,748,390
284,19,591,264,629,327
284,21,622,310,668,373
284,25,768,286,823,374
284,29,952,224,993,298
284,34,588,262,634,310
284,35,0,383,38,492
284,37,420,224,454,304
284,38,35,305,100,401
284,39,588,267,628,343
284,40,783,286,823,375
284,41,288,229,323,306
284,42,595,299,623,342
285,2,591,316,638,408
285,3,692,157,704,178
285,14,615,306,667,376
285,19,591,263,633,324
285,21,679,304,742,392
285,25,768,286,823,374
285,29,954,222,987,284
285,34,588,262,634,310
285,35,0,384,55,495
285,37,419,224,454,304
285,38,46,308,105,403
285,40,794,285,830,376
285,41,292,230,341,309
286,2,586,315,635,406
286,3,692,158,705,179
286,14,686,305,718,356
286,19,59,310,99,384
286,21,624,327,668,378
286,25,807,285,845,378
286,29,954,222,986,294
286,34,298,232,356,308
286,35,5,385,66,492
286,37,424,255,454,305
286,38,60,334,109,406
286,39,690,342,716,392
286,40,421,231,454,304
286,41,59,310,106,405
286,42,593,263,634,315
287,2,580,312,630,399
287,3,694,159,706,180
287,14,684,305,727,393
287,19,59,310,99,384
287,21,624,307,670,381
287,25,817,285,863,378
287,29,953,222,987,278
287,34,417,223,450,301
287,35,14,388,74,494
287,37,426,258,454,304
287,38,73,311,114,409
287,39,956,232,985,301
287,40,423,230,454,304
287,41,308,235,365,310
287,42,595,263,635,334
288,2,575,310,626,397
288,3,695,159,706,181
288,14,683,347,714,395
288,19,679,304,715,388
288,21,629,307,677,380
288,25,824,286,882,376
288,29,956,233,989,303
288,34,417,223,450,301
288,35,26,390,73,496
288,37,426,258,454,304
288,38,84,310,122,410
288,39,955,239,989,303
288,40,423,223,455,304
288,41,318,237,371,313
288,42,598,260,641,336
289,2,571,310,612,400
289,3,695,159,706,181
289,14,638,305,697,385
289,19,676,302,712,395
289,21,633,308,683,381
289,25,833,288,895,376
289,29,953,227,992,305
289,34,417,223,450,301
289,35,40,390,83,498
289,37,426,258,454,304
289,38,93,309,132,410
289,39,683,332,710,396
289,40,423,223,455,304
289,41,331,240,372,314
289,42,600,261,645,336
290,2,566,309,605,401
290,3,695,159,706,181
290,14,675,301,710,397
290,19,676,302,712,395
290,21,638,306,682,379
290,25,844,289,904,380
290,29,950,229,993,306
290,35,51,390,92,499
290,38,97,306,141,409
290,39,683,332,710,396
290,40,426,222,456,304
290,41,342,240,376,314
290,42,602,257,644,336
291,2,561,308,603,401
291,3,699,162,712,183
291,14,671,337,705,397
291,19,674,301,707,367
291,21,640,306,679,368
291,25,854,291,907,382
291,29,949,231,1000,307
291,34,99,308,158,408
291,35,56,388,101,498
291,37,605,257,645,335
291,38,56,445,101,499
291,39,666,327,698,394
291,40,427,222,459,304
291,41,353,240,385,316
291,42,672,301,697,364
292,2,557,309,601,397
292,3,700,162,714,183
292,14,667,312,704,395
292,19,669,302,704,375
292,21,607,258,645,334
292,25,866,292,911,383
292,29,948,232,999,309
292,34,103,312,170,403
292,35,58,387,111,501
292,37,605,257,645,335
292,38,56,445,101,499
292,39,665,333,700,396
292,40,428,224,463,306
292,41,361,238,399,318
292,42,642,305,679,365
293,2,555,309,596,398
293,3,700,162,714,183
293,14,667,312,704,395
293,19,669,303,704,374
293,21,611,258,646,333
293,25,877,291,922,384
293,29,950,234,1000,310
293,34,111,310,183,400
293,35,64,387,128,496
293,37,605,257,645,335
293,38,56,445,101,499
293,39,667,336,700,392
293,40,431,226,469,306
293,41,369,237,415,318
293,42,646,304,679,369
294,2,556,309,596,397
294,3,700,162,714,183
294,14,673,303,705,378
294,19,665,302,695,357
294,21,612,259,652,333
294,25,886,292,935,384
294,29,954,234,1003,310
294,34,122,311,190,407
294,35,71,389,141,496
294,37,644,305,672,354
294,38,124,340,190,407
294,39,669,334,704,393
294,40,432,229,472,306
294,41,377,237,426,319
294,42,644,304,688,355
295,2,554,307,596,401
295,3,710,165,722,185
295,14,674,303,707,380
295,19,670,302,699,370
295,21,615,261,651,331
295,25,896,294,945,384
295,29,958,234,1005,311
295,34,141,313,185,395
295,35,81,391,148,498
295,37,387,262,434,319
295,38,152,344,190,408
295,39,669,331,700,394
295,40,435,231,474,306
295,41,386,239,435,318
295,42,644,305,673,343
295,43,150,313,186,382
296,2,549,306,591,398
296,3,712,166,725,186
296,14,665,301,692,356
296,19,682,304,706,369
296,21,646,305,691,344
296,25,906,300,950,384
296,29,962,231,1007,311
296,34,155,312,199,411
296,35,95,393,148,500
296,37,616,262,648,331
296,38,152,344,190,408
296,39,670,339,706,394
296,40,436,233,478,305
296,41,402,267,442,320
296,42,664,330,700,393
296,43,394,241,430,299
297,2,544,305,586,395
297,3,716,166,729,186
297,14,657,300,695,354
297,19,679,302,708,367
297,21,640,304,686,344
297,25,914,297,956,384
297,29,966,231,1011,310
297,34,169,311,215,412
297,35,95,393,148,500
297,37,966,231,1011,310
297,38,113,393,154,502
297,39,679,350,708,396
297,40,436,233,479,306
297,41,404,244,440,322
297,42,664,327,696,391
297,43,618,261,646,334
298,2,542,305,583,394
298,3,716,166,729,186
298,14,655,300,700,365
298,19,679,302,708,367
298,21,643,305,682,354
298,25,924,296,970,388
298,29,971,230,1012,309
298,34,179,310,222,412
298,35,128,448,161,502
298,37,971,230,1012,309
298,38,128,392,163,501
298,39,673,300,718,389
298,40,436,232,483,308
298,41,414,248,445,326
298,42,665,324,698,393
298,43,619,262,650,334
299,2,542,305,581,394
299,3,716,166,729,186
299,14,671,338,708,390
299,19,673,298,715,379
299,21,651,305,675,352
299,25,933,290,980,389
299,29,975,230,1015,309
299,34,188,308,235,410
299,35,136,388,173,503
299,37,974,230,1015,309
299,38,422,251,459,326
299,39,684,346,710,392
299,40,435,230,483,308
299,41,422,251,474,327
299,42,670,330,696,390
299,43,616,263,650,335
300,2,540,304,580,392
300,3,621,293,650,336
300,14,431,229,467,306
300,19,676,298,722,383
300,21,432,229,478,311
300,25,940,287,987,388
300,29,980,231,1019,311
300,34,196,305,247,405
300,35,145,388,185,502
300,37,979,231,1020,312
300,38,430,258,483,328
300,39,655,305,679,343
300,40,436,230,489,320
300,41,615,265,651,329
300,42,675,335,712,390
300,43,611,264,647,312
301,2,537,301,580,391
301,3,621,293,650,336
301,14,431,229,467,306
301,19,680,297,724,383
301,21,432,229,478,311
301,25,949,284,992,390
301,29,984,231,1024,308
301,34,0,320,9,386
301,35,150,388,203,501
301,37,979,231,1020,312
301,38,204,307,259,404
301,39,678,344,719,391
301,40,428,229,492,329
301,41,611,266,672,336
301,42,671,324,689,362
301,43,611,266,655,333
302,2,536,299,586,387
302,3,735,169,749,191
302,14,431,229,467,306
302,19,683,295,723,388
302,21,664,322,687,364
302,25,957,284,1001,391
302,29,989,236,1027,313
302,34,217,309,271,406
302,35,158,389,220,500
302,37,989,232,1028,312
302,38,0,343,15,422
302,39,683,342,722,392
302,40,429,229,464,300
302,41,445,260,501,330
302,42,671,324,689,362
302,43,607,265,667,340
303,2,535,298,591,387
303,3,740,169,753,190
303,14,661,294,710,364
303,19,680,292,726,381
303,21,428,228,468,299
303,25,966,284,1008,392
303,29,994,231,1033,294
303,34,0,291,25,353
303,35,166,391,229,499
303,37,995,245,1033,313
303,38,0,339,21,436
303,39,685,333,720,392
303,40,227,310,277,407
303,41,450,259,504,330
303,42,671,324,689,362
303,43,605,265,661,342
304,2,536,296,597,388
304,3,744,169,757,190
304,14,0,289,28,356
304,19,685,290,730,392
304,21,429,227,471,305
304,25,974,284,1018,391
304,29,996,233,1036,307
304,34,238,310,282,410
304,35,177,425,236,500
304,37,997,234,1037,314
304,38,0,337,35,435
304,39,661,301,683,363
304,40,178,393,237,501
304,41,456,259,507,330
304,43,609,265,661,343
305,2,539,295,602,389
305,3,748,170,761,190
305,14,0,288,27,358
305,19,695,289,735,382
305,21,539,294,578,390
305,25,983,285,1028,392
305,29,1003,232,1032,280
305,34,248,309,290,410
305,35,192,394,238,502
305,37,1005,255,1034,299
305,38,0,336,49,436
305,39,625,297,654,347
305,40,429,227,473,305
305,41,464,259,511,331
305,42,685,316,719,391
305,43,610,264,669,346
305,44,593,263,664,334
305,45,638,272,668,345
306,2,542,295,605,385
306,3,751,170,766,193
306,14,0,288,36,379
306,19,700,287,740,381
306,21,543,295,584,386
306,25,990,286,1038,394
306,29,1007,231,1046,317
306,34,264,343,298,410
306,35,205,449,245,502
306,37,1006,231,1045,317
306,38,1,338,60,440
306,39,671,310,695,363
306,40,257,307,297,410
306,41,472,256,515,331
306,42,687,315,720,388
306,43,621,283,652,351
306,44,591,263,655,349
306,45,428,227,474,306
306,46,206,394,241,464
307,2,543,295,607,375
307,3,755,170,770,191
307,14,8,287,44,381
307,19,702,286,742,389
307,21,427,227,472,306
307,25,995,290,1046,396
307,29,1010,229,1043,281
307,34,267,305,307,409
307,35,217,446,256,503
307,37,1010,229,1051,310
307,38,15,339,66,442
307,39,662,306,719,385
307,40,257,307,297,410
307,41,480,253,517,332
307,42,1012,231,1051,318
307,43,621,283,652,351
307,44,595,264,653,353
307,45,428,227,474,306
307,46,217,393,255,502
308,2,543,295,607,375
308,3,755,170,770,191
308,14,15,288,50,378
308,19,709,286,748,387
308,21,543,297,584,373
308,25,1003,292,1051,397
308,29,1010,229,1043,281
308,34,226,412,266,503
308,35,227,447,265,503
308,37,1015,226,1055,317
308,38,39,340,72,443
308,39,663,305,713,377
308,40,277,304,321,407
308,41,485,250,523,331
308,42,1012,231,1051,318
308,43,608,283,657,353
308,44,604,266,651,350
308,45,421,226,467,306
308,46,228,391,264,480
309,2,547,320,587,377
309,3,765,170,779,192
309,14,22,289,71,382
309,19,712,288,753,389
309,21,538,298,581,353
309,25,1010,294,1058,398
309,29,1010,229,1043,281
309,34,226,412,266,503
309,35,232,438,276,505
309,37,1022,227,1061,314
309,38,46,339,84,444
309,39,667,305,722,380
309,40,285,304,337,406
309,41,491,249,529,331
309,42,612,268,640,330
309,43,608,283,657,353
309,44,604,266,651,350
309,45,414,225,467,308
309,46,238,390,266,455
310,2,540,330,587,378
310,3,769,171,783,193
310,14,34,289,76,384
310,19,714,288,757,389
310,21,538,299,584,346
310,25,1016,292,1064,399
310,29,1028,231,1066,315
310,34,239,391,291,505
310,35,232,438,276,505
310,37,1026,226,1066,314
310,38,51,336,96,445
310,39,669,306,721,378
310,40,292,305,344,402
310,41,496,249,534,331
310,42,612,268,640,330
310,43,608,283,657,353
310,44,609,270,661,354
310,45,411,224,470,309
310,46,238,390,266,455
311,2,563,324,598,376
311,3,774,172,787,193
311,14,41,287,77,385
311,19,722,286,761,390
311,21,540,298,588,351
311,25,1025,289,1068,399
311,29,1030,229,1072,314
311,34,556,315,596,376
311,35,55,336,109,443
311,37,1030,228,1072,314
311,38,572,333,598,376
311,39,671,305,722,384
311,40,301,305,349,402
311,41,500,247,539,331
311,42,599,273,640,353
311,43,597,272,663,353
311,44,591,277,619,350
311,45,411,224,469,307
311,46,245,388,303,502
312,2,542,296,601,376
312,3,778,172,791,193
312,14,49,286,82,385
312,19,729,284,767,390
312,21,540,298,588,351
312,25,1030,288,1073,400
312,29,1036,229,1075,293
312,34,257,391,311,502
312,35,55,336,109,443
312,37,1036,236,1076,312
312,38,60,336,126,441
312,39,674,303,717,382
312,40,312,307,353,404
312,41,500,248,546,329
312,42,1036,248,1077,313
312,43,591,277,640,358
312,44,591,276,658,360
312,45,414,224,466,308
312,46,265,390,291,456
313,2,545,295,603,376
313,3,781,172,796,193
313,14,55,286,90,386
313,19,735,281,770,387
313,21,540,298,588,351
313,25,1035,285,1079,399
313,29,1039,231,1081,315
313,34,267,392,317,504
313,35,266,426,317,504
313,37,1036,232,1080,315
313,38,71,337,137,440
313,39,675,304,712,379
313,40,323,305,364,405
313,41,503,249,551,328
313,42,672,299,703,360
313,43,601,281,639,351
313,44,591,276,658,360
313,45,418,222,461,308
313,46,265,390,291,456
314,2,551,293,613,375
314,3,785,171,799,193
314,14,61,285,98,385
314,19,739,280,773,387
314,25,1038,284,1083,399
314,29,1046,234,1079,312
314,34,267,392,317,504
314,35,266,426,317,504
314,37,1036,232,1080,315
314,38,84,338,140,442
314,39,683,304,715,379
314,40,331,302,373,405
314,41,511,251,556,329
314,42,672,295,701,361
314,43,600,286,644,363
314,44,591,276,658,360
314,45,419,220,454,307
314,46,278,393,318,506
315,2,551,293,613,375
315,3,789,172,803,194
315,14,64,285,108,383
315,19,740,280,776,385
315,21,557,293,606,360
315,25,1043,284,1087,400
315,29,1051,239,1080,297
315,34,287,428,322,507
315,35,291,461,321,506
315,37,1036,232,1080,315
315,38,98,339,147,443
315,39,671,291,716,380
315,40,338,300,380,405
315,41,515,254,559,330
315,42,672,295,701,361
315,43,603,293,637,367
315,45,416,218,445,308
315,46,286,394,321,496
316,2,551,293,613,375
316,3,789,172,803,194
316,14,70,286,110,382
316,19,746,279,781,384
316,21,559,291,615,368
316,25,1046,286,1091,399
316,29,1055,242,1082,301
316,34,287,428,322,507
316,35,302,446,330,507
316,38,112,340,160,444
316,39,670,285,717,380
316,40,345,298,387,403
316,41,516,253,561,330
316,42,672,295,701,361
316,43,605,300,631,365
316,45,414,216,441,308
316,46,292,395,323,465
317,3,789,172,803,194
317,14,74,285,110,382
317,19,747,279,782,384
317,21,557,289,608,367
317,25,1046,286,1094,400
317,29,1055,247,1086,304
317,34,287,428,322,507
317,35,301,443,336,508
317,38,123,338,170,444
317,39,667,281,718,379
317,40,351,298,392,399
317,41,516,252,561,330
317,43,601,308,629,366
317,45,410,215,437,305
317,46,297,394,336,489
318,3,795,170,808,192
318,14,77,286,113,382
318,19,747,280,787,385
318,21,547,286,597,363
318,25,1045,288,1096,401
318,29,1052,250,1090,310
318,34,354,298,394,357
318,35,304,447,347,508
318,37,1051,250,1090,309
318,38,125,336,180,444
318,39,662,279,718,380
318,40,356,300,394,396
318,41,515,249,553,330
318,43,604,317,627,365
318,44,358,328,394,397
318,45,405,214,433,308
318,46,301,392,340,461
319,3,794,170,808,191
319,14,77,284,114,382
319,19,745,279,789,385
319,21,541,283,595,365
319,25,1045,293,1096,402
319,29,1052,255,1092,310
319,34,304,391,355,507
319,35,304,447,347,508
319,37,1051,254,1092,312
319,38,128,335,187,442
319,39,655,277,717,379
319,40,357,299,399,397
319,41,513,245,547,330
319,43,594,317,624,367
319,44,358,328,394,397
319,45,397,214,427,307
319,46,301,392,340,461
320,3,794,170,808,191
320,14,73,281,111,382
320,19,741,276,787,384
320,21,536,280,587,363
320,25,1046,295,1096,403
320,29,1052,255,1092,310
320,34,355,299,392,360
320,35,304,447,347,508
320,37,1052,258,1096,311
320,38,132,335,194,439
320,39,651,278,712,379
320,40,368,330,397,396
320,41,508,243,543,331
320,43,594,317,624,367
320,44,305,392,358,505
320,45,389,215,420,308
320,46,301,392,340,461
321,3,789,169,804,192
321,14,70,280,111,381
321,19,740,274,782,383
321,21,527,277,570,360
321,25,1042,295,1094,403
321,29,1052,255,1092,310
321,34,355,300,393,366
321,37,1061,263,1103,313
321,38,138,339,197,439
321,39,974,323,997,340
321,40,365,329,399,396
321,41,501,241,538,329
321,43,594,317,624,367
321,44,645,277,704,378
321,45,381,216,414,306
321,46,306,394,355,505
322,3,785,169,800,191
322,14,65,278,102,380
322,19,736,272,775,379
322,21,515,274,570,362
322,25,1037,293,1090,403
322,34,355,300,393,366
322,37,1059,263,1107,314
322,38,146,338,198,440
322,39,974,323,997,340
322,40,354,293,396,393
322,41,497,240,529,315
322,44,637,276,690,377
322,45,372,217,406,308
322,46,306,394,350,506
323,3,778,168,793,190
323,14,57,279,97,380
323,19,730,271,768,382
323,21,507,275,561,359
323,25,1030,288,1083,402
323,34,355,300,393,366
323,35,311,442,345,506
323,37,1058,267,1111,317
323,38,157,339,195,440
323,39,974,323,997,340
323,40,352,292,393,395
323,41,493,274,517,329
323,43,488,240,520,306
323,44,626,273,675,377
323,45,354,215,396,306
323,46,303,394,342,476
324,3,770,167,785,190
324,14,48,279,88,379
324,19,722,269,759,375
324,21,490,282,547,354
324,25,1020,289,1075,400
324,34,347,295,386,394
324,35,311,442,345,506
324,37,1054,270,1115,318
324,38,154,338,195,441
324,40,352,292,393,395
324,41,477,278,505,334
324,43,478,240,509,289
324,44,615,269,659,376
324,45,338,215,381,305
324,46,296,394,340,508
325,3,770,167,785,190
325,14,38,280,77,378
325,19,710,270,751,371
325,21,474,282,527,361
325,25,1004,288,1063,400
325,34,339,290,380,395
325,35,289,427,332,508
325,37,1125,221,1146,268
325,38,140,335,194,442
325,39,1086,314,1112,327
325,40,458,281,494,357
325,41,477,278,505,334
325,43,460,241,497,295
325,44,600,266,641,375
325,45,325,215,366,301
325,46,288,391,332,509
326,3,770,167,785,190
326,14,28,280,72,378
326,19,698,270,741,372
326,21,459,285,504,358
326,25,989,291,1050,399
326,34,329,289,376,394
326,35,286,443,323,508
326,37,1125,221,1146,268
326,38,131,333,190,441
326,39,1106,317,1131,329
326,40,440,284,472,356
326,41,477,278,505,334
326,43,454,243,483,293
326,44,583,264,623,375
326,45,311,213,350,299
326,46,279,390,311,459
327,3,568,261,606,374
327,14,17,278,56,377
327,19,684,272,731,372
327,21,424,287,488,357
327,25,972,293,1032,400
327,34,318,289,365,391
327,35,274,442,315,508
327,37,1067,289,1096,330
327,38,122,332,189,438
327,39,1130,315,1149,329
327,40,422,286,471,357
327,41,270,388,303,464
327,43,440,242,469,295
327,44,271,402,316,507
327,45,298,211,334,300
327,46,270,388,304,505
328,3,568,261,606,374
328,14,7,275,44,377
328,19,669,273,722,373
328,21,424,287,488,357
328,25,959,295,1021,401
328,34,305,290,356,391
328,35,258,388,311,509
328,37,1067,289,1096,330
328,38,118,333,185,437
328,39,1149,310,1169,324
328,40,405,289,455,358
328,41,270,388,303,464
328,43,425,242,455,300
328,44,556,260,590,373
328,45,283,208,317,303
328,46,270,388,304,505
329,3,708,165,726,188
329,14,0,275,30,376
329,19,656,273,711,372
329,21,424,287,488,357
329,25,945,295,1009,401
329,34,294,290,344,391
329,35,245,441,304,510
329,37,1067,289,1096,330
329,38,116,334,175,439
329,39,1149,310,1169,324
329,40,386,293,437,358
329,41,270,388,303,464
329,43,413,240,440,303
329,44,540,261,573,373
329,45,265,207,299,302
329,46,245,389,305,510
330,3,521,319,553,373
330,14,0,275,20,374
330,19,645,270,703,371
330,25,933,295,996,400
330,34,285,290,336,390
330,35,229,426,295,510
330,38,113,336,166,440
330,39,1149,310,1169,324
330,40,367,297,404,340
330,43,398,238,425,300
330,44,521,261,556,373
330,45,245,206,282,300
330,46,230,390,295,511
331,3,501,326,532,373
331,14,0,275,20,374
331,19,638,268,691,370
331,25,921,294,980,400
331,34,276,287,326,390
331,35,215,391,282,511
331,38,116,337,174,442
331,39,681,164,699,187
331,40,347,299,392,351
331,41,383,237,411,335
331,43,384,236,411,302
331,44,508,262,538,337
331,45,225,206,264,300
331,46,230,390,295,511
332,3,482,322,518,371
332,14,0,275,20,374
332,19,632,262,678,370
332,25,906,291,963,399
332,34,264,287,316,389
332,35,203,392,267,511
332,38,113,337,172,443
332,39,681,164,699,187
332,40,327,302,375,353
332,41,368,263,394,330
332,43,369,236,396,327
332,44,489,265,521,338
332,45,203,207,246,301
332,46,230,390,295,511
333,3,460,323,490,371
333,14,354,266,379,329
333,19,621,258,665,368
333,25,894,287,947,398
333,34,252,284,304,389
333,35,192,392,252,512
333,38,100,336,167,442
333,39,681,164,699,187
333,40,327,302,375,353
333,41,474,266,505,332
333,43,354,236,381,330
333,44,473,266,505,368
333,45,183,209,228,302
334,3,460,323,490,371
334,14,354,266,379,329
334,19,610,255,655,361
334,25,886,281,931,398
334,34,240,283,293,390
334,35,181,393,238,513
334,38,89,333,162,442
334,39,641,164,658,187
334,40,327,302,375,353
334,41,340,265,365,330
334,43,340,237,366,330
334,44,473,266,505,368
334,45,164,210,212,301
334,46,441,266,489,372
335,3,460,323,490,371
335,14,354,266,379,329
335,19,599,254,644,359
335,25,878,278,916,397
335,34,230,280,272,391
335,35,174,393,227,513
335,38,81,333,155,441
335,39,641,164,658,187
335,41,340,265,365,330
335,43,327,239,353,330
335,44,473,266,505,368
335,45,148,211,199,303
335,46,425,266,473,373
336,19,591,253,635,358
336,25,867,277,904,395
336,34,218,281,259,390
336,35,167,392,220,515
336,38,80,333,152,442
336,39,641,164,658,187
336,41,316,272,338,330
336,43,318,239,342,288
336,45,133,211,186,302
336,46,415,265,459,372
337,3,921,264,948,322
337,19,585,252,627,356
337,25,856,275,895,395
337,34,208,281,249,388
337,35,163,391,212,514
337,38,83,336,149,444
337,41,305,270,326,331
337,43,308,238,329,287
337,45,120,211,174,301
337,46,404,265,449,373
338,3,921,264,948,322
338,19,580,253,621,364
338,25,848,275,886,395
338,34,195,283,241,385
338,35,156,391,208,516
338,38,91,338,146,443
338,41,293,270,317,332
338,43,297,237,319,289
338,45,110,210,163,301
338,46,395,266,439,374
339,3,962,212,983,264
339,14,386,265,428,373
339,19,573,254,611,363
339,25,839,273,877,392
339,34,189,282,232,387
339,35,148,390,203,516
339,38,100,336,143,444
339,39,589,163,604,186
339,41,284,271,306,332
339,43,287,237,309,291
339,44,583,254,614,314
339,45,99,207,152,300
339,46,576,254,613,336
340,3,891,278,919,324
340,14,277,238,299,323
340,19,567,258,608,364
340,25,829,277,869,395
340,34,180,283,226,387
340,35,142,393,195,519
340,38,90,337,143,445
340,39,580,164,596,187
340,40,217,295,256,348
340,41,275,272,296,333
340,43,287,237,309,291
340,44,583,254,614,314
340,45,88,206,141,301
340,46,376,266,424,375
341,3,947,210,969,263
341,14,176,282,216,351
341,19,560,263,603,367
341,25,818,279,862,396
341,34,176,282,222,387
341,35,136,394,180,520
341,38,86,334,146,444
341,39,886,287,915,328
341,40,210,297,241,347
341,41,266,264,288,333
341,43,267,236,289,332
341,44,182,318,223,387
341,45,77,204,131,302
341,46,365,270,416,374
342,3,947,210,969,263
342,14,165,310,215,384
342,19,550,266,599,368
342,25,809,282,854,396
342,34,162,279,211,382
342,35,132,395,181,519
342,38,84,333,147,439
342,39,886,287,915,328
342,40,202,297,225,341
342,41,259,271,280,333
342,43,260,236,283,332
342,44,569,265,601,329
342,45,69,201,121,300
342,46,357,265,406,372
343,3,932,209,956,268
343,14,181,302,211,385
343,19,544,270,597,371
343,25,800,284,847,397
343,34,158,280,203,353
343,35,127,399,177,521
343,38,86,333,150,437
343,39,886,287,915,328
343,40,202,297,225,341
343,41,252,275,273,335
343,43,254,238,276,334
343,44,567,270,599,330
343,45,62,201,116,302
343,46,349,266,392,374
344,3,929,215,949,268
344,14,173,302,207,385
344,19,538,270,597,370
344,25,793,283,842,396
344,34,154,290,199,366
344,35,121,401,175,521
344,38,91,335,158,443
344,40,113,335,157,439
344,41,252,275,273,335
344,43,245,239,268,336
344,44,162,279,203,355
344,45,53,202,110,302
344,46,341,266,390,376
345,3,788,281,837,392
345,14,148,304,173,362
345,19,540,268,597,369
345,25,131,336,161,406
345,34,164,278,202,381
345,35,115,446,173,520
345,38,115,400,174,521
345,39,548,164,563,187
345,40,131,337,162,438
345,41,241,237,263,334
345,43,164,278,198,341
345,44,167,310,202,382
345,45,32,201,101,301
345,46,332,264,378,374
345,47,151,304,173,351
346,3,938,206,953,240
346,14,163,305,198,386
346,19,542,269,597,367
346,25,785,284,830,392
346,34,134,301,170,351
346,35,111,402,170,524
346,38,115,400,174,521
346,39,916,215,940,270
346,40,136,345,164,400
346,41,234,239,258,337
346,43,235,240,258,310
346,44,161,281,196,358
346,45,30,205,97,304
346,46,326,266,369,377
346,47,151,304,173,351
347,3,938,206,953,240
347,14,163,305,198,386
347,19,546,266,597,365
347,25,780,280,826,391
347,34,129,292,159,341
347,35,108,398,164,523
347,38,18,209,58,303
347,39,852,304,881,338
347,40,141,338,173,446
347,41,229,239,253,337
347,43,235,240,258,310
347,44,156,280,194,384
347,45,18,207,87,303
347,46,317,266,357,376
347,47,151,304,173,351
348,3,919,306,934,342
348,14,161,329,189,383
348,19,551,264,600,364
348,25,776,279,819,391
348,34,123,291,148,342
348,35,107,400,163,523
348,38,146,338,179,447
348,39,851,307,876,340
348,40,147,338,177,417
348,41,225,240,247,337
348,43,154,281,190,352
348,44,158,282,190,384
348,45,11,208,84,303
348,46,311,267,351,375
348,47,143,301,161,347
349,3,919,306,934,342
349,14,161,329,189,383
349,19,554,262,599,367
349,25,770,280,812,393
349,34,123,295,143,342
349,35,107,401,157,524
349,38,147,335,193,440
349,39,847,311,872,342
349,40,147,338,177,417
349,41,219,240,244,340
349,43,152,282,186,352
349,44,158,282,190,384
349,45,4,209,80,306
349,46,305,271,346,379
349,47,141,304,156,351
350,3,919,306,934,342
350,14,120,281,156,346
350,19,553,258,599,366
350,25,766,278,807,393
350,34,123,295,143,342
350,35,109,463,152,523
350,38,143,333,203,445
350,39,839,314,869,341
350,40,147,338,177,417
